file,beamformer_index,beamformer_phi_index,beamformer_theta_index,beamformer_phi_deg,beamformer_theta_deg,sweep_index,sweep_phi_index,sweep_theta_index,sweep_phi_deg,sweep_theta_deg,beamformer_matches_sweep,sweep_similarity_to_optimal,beamformer_similarity_to_optimal,sweep_similarity_squared_to_optimal,beamformer_similarity_squared_to_optimal,beamformer_vs_sweep_phi_error_deg,beamformer_vs_sweep_theta_error_deg,optimal_rss,beamformer_rss,sweep_rss,sweep_gain_loss_to_optimal_db,beamformer_gain_loss_to_optimal_db,best_reference_index
seed5358-epoch3-11.mat,1067,53,7,238.5,33.1578947368421,1066,53,6,238.5,28.421052631578945,False,0.4482848644256592,0.8087367415428162,0.20095931967313163,0.6540551171212918,0.0,4.7368421052631575,4.347100093890716e-10,2.8705836237915557e-10,9.014409083547552e-11,6.832619953225873,1.8022938579587446,8
seed5358-epoch3-40.mat,186,9,6,40.5,28.421052631578945,226,11,6,49.5,28.421052631578945,False,0.6144452691078186,0.7268030643463135,0.3775429887289796,0.5282426943431915,9.0,0.0,5.520681468138373e-09,2.93822556436288e-09,2.1072653732071184e-09,4.1827344638601005,2.7390755001227376,1
seed5358-epoch4-53.mat,834,41,14,184.5,66.3157894736842,1599,79,19,355.5,90.0,False,0.3194429576396942,0.767993688583374,0.10204380318559547,0.5898143057038965,171.0,23.684210526315795,2.442964773759067e-09,1.4678875133653288e-09,2.6168223601269923e-10,9.701428144638626,2.2122441676158218,14
seed5358-epoch4-65.mat,716,35,16,157.5,75.78947368421052,753,37,13,166.5,61.57894736842105,False,0.25278085470199585,0.8618500232696533,0.06389816050387154,0.742785462609902,9.0,14.210526315789473,1.0693852593314587e-09,8.447021097361798e-10,7.319365906126055e-11,11.646601819099544,1.0243060369956254,27
seed5407-epoch27-20.mat,107,5,7,22.5,33.1578947368421,106,5,6,22.5,28.421052631578945,False,0.347420871257782,0.9085977673530579,0.12070126178551632,0.8255499028389615,0.0,4.7368421052631575,1.644617380639067e-09,1.3802891688487803e-09,2.0541401598215323e-10,9.034346172205943,0.7609479051759394,35
seed5407-epoch29-99.mat,130,6,10,27.0,47.368421052631575,239,11,19,49.5,90.0,False,0.1422184258699417,0.6279472708702087,0.020226080656924106,0.3943177749933433,22.5,42.631578947368425,1.3108812875615347e-09,5.171374596791713e-10,2.655705898257125e-11,16.933817837541014,4.039573155066236,57
seed5407-epoch62-32.mat,194,9,14,40.5,66.3157894736842,239,11,19,49.5,90.0,False,0.11061731725931168,0.9329636693000793,0.012236190877647213,0.8704212082338678,9.0,23.684210526315795,1.8916699852630825e-09,1.6467941270974057e-09,2.3258782711810253e-11,19.102565473300658,0.6020606010480662,40
seed5407-epoch62-66.mat,583,29,3,130.5,14.210526315789473,746,37,6,166.5,28.421052631578945,False,0.1430363953113556,0.5044311881065369,0.020459410383666388,0.2544508235345724,36.0,14.210526315789473,1.2829095258622917e-10,4.910124461520135e-11,3.3817878083408145e-12,15.790371722958838,4.1710298317617855,43
seed5499-epoch20-19.mat,1570,78,10,351.0,47.368421052631575,859,42,19,189.0,90.0,False,0.2607353925704956,0.09318684786558151,0.06798294493889045,0.008683788615123034,162.0,42.631578947368425,4.0188171110049805e-11,3.828883120554486e-13,3.597818930209112e-12,10.480479499299761,20.209138028706178,26
seed5499-epoch20-3.mat,1170,58,10,261.0,47.368421052631575,1499,74,19,333.0,90.0,False,0.24557583034038544,0.05601589381694794,0.06030748844736977,0.003137780360111586,72.0,42.631578947368425,1.942409011585156e-11,7.133133642892278e-14,2.1141408855135054e-12,9.63188453083724,24.344541445708614,46
seed5499-epoch20-48.mat,694,34,14,153.0,66.3157894736842,1073,53,13,238.5,61.57894736842105,False,0.128620907664299,0.904926061630249,0.016543337888388132,0.8188911770176333,85.5,4.7368421052631575,1.344247352741508e-09,1.105786851303615e-09,4.8765906679280285e-11,14.40362028382583,0.8480776139420811,31
seed5499-epoch20-89.mat,970,48,10,216.0,47.368421052631575,953,47,13,211.5,61.57894736842105,False,0.18161489069461823,0.9330704212188721,0.032983968522018126,0.8706204109535634,4.5,14.210526315789473,2.179461853886648e-08,1.8975041881055984e-08,7.242667649511617e-10,14.784506573785961,0.6016652874023265,38
seed5499-epoch20-94.mat,1009,50,9,225.0,42.63157894736842,1166,58,6,261.0,28.421052631578945,False,0.04392312839627266,0.6547662615776062,0.0019292412081154536,0.4287188573003142,36.0,14.210526315789473,1.3943501733631052e-10,5.988697315402766e-11,6.193103014638496e-12,13.52456849961149,3.6703907804132427,33
seed5499-epoch21-91.mat,694,34,14,153.0,66.3157894736842,753,37,13,166.5,61.57894736842105,False,0.5554178357124329,0.704734742641449,0.30848897222748306,0.4966510574859093,13.5,4.7368421052631575,2.451034926034412e-10,1.226488475761591e-10,7.630202695525718e-11,5.068130326929349,3.0068585099346308,57
seed5510-epoch16-81.mat,215,10,15,45.0,71.05263157894737,239,11,19,49.5,90.0,False,0.5902841687202454,0.817140519618988,0.3484353998417511,0.6677186288031898,4.5,18.94736842105263,6.946669866565915e-10,4.672023567188228e-10,2.4357636192392876e-10,4.551414046527867,1.7227160469154086,5
seed5510-epoch17-92.mat,851,42,11,189.0,52.10526315789473,853,42,13,189.0,61.57894736842105,False,0.2922365665435791,0.7964848279953003,0.08540221082517974,0.6343880812267031,0.0,9.473684210526315,6.010466888364909e-09,3.818991409947712e-09,5.143687838639522e-10,10.676335276134694,1.9695952330586977,1
seed5559-epoch2-46.mat,773,38,13,171.0,61.57894736842105,753,37,13,166.5,61.57894736842105,False,0.32636207342147827,0.8102904558181763,0.10651220296796637,0.6565706227900279,4.5,0.0,2.184250577550939e-09,1.4863650790150716e-09,2.4174448953284616e-10,9.55945716148996,1.67176956522421,9
seed5559-epoch2-75.mat,826,41,6,184.5,28.421052631578945,846,42,6,189.0,28.421052631578945,False,0.7478194236755371,0.818119466304779,0.5592338904264125,0.6693194611468165,4.5,0.0,1.2888223990692095e-09,8.733062930889751e-10,7.288650767179853e-10,2.475459077243542,1.6902646954057445,6
seed5559-epoch20-26.mat,931,46,11,207.0,52.10526315789473,953,47,13,211.5,61.57894736842105,False,0.4159979522228241,0.8407619595527649,0.17305429625358304,0.7068806726310051,4.5,9.473684210526315,1.407943829858212e-09,9.958979876981625e-10,2.4379296096997297e-10,7.615640195238242,1.5037046130171632,27
seed5559-epoch20-49.mat,745,37,5,166.5,23.684210526315788,746,37,6,166.5,28.421052631578945,False,0.3979513943195343,0.8331035375595093,0.15836531224086148,0.6940615042941687,0.0,4.7368421052631575,3.872391799687363e-10,2.71231063608677e-10,6.161183936693055e-11,7.983145245749867,1.546398167931656,19
seed5559-epoch20-90.mat,1152,57,12,256.5,56.84210526315789,1173,58,13,261.0,61.57894736842105,False,0.4968399405479431,0.7929893732070923,0.24684992652368365,0.6288321460193771,4.5,4.7368421052631575,8.626756171103507e-10,5.475969303155376e-10,2.1444068875259926e-10,6.045401775700043,1.9738648930386091,14
seed5559-epoch45-76.mat,932,46,12,207.0,56.84210526315789,953,47,13,211.5,61.57894736842105,False,0.3330844044685364,0.8898773193359375,0.11094522050015954,0.7918816434685141,4.5,4.7368421052631575,1.142958586639782e-08,9.051494058305021e-09,1.2682865618229633e-09,9.548130733455679,1.0131022301789443,27
seed5559-epoch45-8.mat,274,13,14,58.5,66.3157894736842,239,11,19,49.5,90.0,False,0.18629492819309235,0.9547803401947021,0.034705800270469433,0.9116054980223112,9.0,23.684210526315795,1.414060994860537e-10,1.2895061649972276e-10,4.917378091172225e-12,14.58726016395569,0.40044690492484847,53
seed5559-epoch68-48.mat,1310,65,10,292.5,47.368421052631575,1273,63,13,283.5,61.57894736842105,False,0.1343468576669693,0.93463134765625,0.018049078164988908,0.873535756021738,9.0,14.210526315789473,1.7261563052840846e-08,1.5189446338260203e-08,3.1201110447187656e-10,17.429099314802343,0.5553817470865141,43
seed5559-epoch68-82.mat,1552,77,12,346.5,56.84210526315789,113,5,13,22.5,61.57894736842105,False,0.38195520639419556,0.6509954929351807,0.14588977969163253,0.42379513182191886,36.0,4.7368421052631575,2.148729590434814e-11,1.0229412384813129e-11,3.654035514457829e-12,7.69399136535209,3.223288532839973,22
seed5559-epoch69-17.mat,1348,67,8,301.5,37.89473684210526,19,0,19,0.0,90.0,False,0.1925794780254364,0.900445282459259,0.03708685535654954,0.8108017067031348,58.5,52.10526315789474,2.206017580810758e-08,1.789415277835654e-08,9.594253643143355e-10,13.615977302027716,0.9089782777757165,13
seed5559-epoch69-52.mat,1290,64,10,288.0,47.368421052631575,953,47,13,211.5,61.57894736842105,False,0.24017614126205444,0.7312201857566833,0.05768457883153033,0.5346829600580385,76.5,14.210526315789473,1.6748124331160704e-09,8.97075932834909e-10,1.04575799584067e-10,12.045345930230539,2.7113694839260916,22
seed5614-epoch20-94.mat,1471,73,11,328.5,52.10526315789473,1493,74,13,333.0,61.57894736842105,False,0.18111033737659454,0.8968949913978577,0.0328009543046639,0.8044206255945632,4.5,9.473684210526315,3.078258682747649e-09,2.542387876611024e-09,1.0487022866970841e-10,14.67652498144109,0.8306330123970724,43
seed5614-epoch40-34.mat,1238,61,18,274.5,85.26315789473684,1173,58,13,261.0,61.57894736842105,False,0.3773350417613983,0.009513420052826405,0.1423817337410762,9.050516110151955e-05,13.5,23.684210526315788,1.8411403497128941e-09,1.9309077526551867e-13,2.6790012482364955e-10,8.371138414533164,39.79100534230365,1
seed5614-epoch41-19.mat,73,3,13,13.5,61.57894736842105,759,37,19,166.5,90.0,False,0.18523351848125458,0.7686184048652649,0.03431145636894528,0.5907742522976243,153.0,28.421052631578952,7.623594218473528e-09,4.504261556408651e-09,2.624207621815169e-10,14.631614196936766,2.2853616660894147,58
seed5614-epoch41-48.mat,1569,78,9,351.0,42.63157894736842,759,37,19,166.5,90.0,False,0.21939922869205475,0.6535366773605347,0.04813602155066854,0.4271101886554476,175.5,47.36842105263158,3.327711566180331e-10,1.421841701470138e-10,1.7226684037201566e-11,12.859415974693107,3.692942536766239,56
seed5614-epoch63-80.mat,751,37,11,166.5,52.10526315789473,753,37,13,166.5,61.57894736842105,False,0.5743770003318787,0.8309910297393799,0.32990893851024694,0.6905460915073149,0.0,9.473684210526315,2.1102845481429635e-09,1.4578586655088696e-09,7.070230128574601e-10,4.749074282710296,1.6062558712940103,62
seed5614-epoch86-63.mat,35,1,15,4.5,71.05263157894737,13,0,13,0.0,61.57894736842105,False,0.38115349411964417,0.8224955201148987,0.14527798607961362,0.6764988806090777,4.5,9.473684210526322,5.989322534072881e-10,4.130644569305071e-10,8.824017017829523e-11,8.317109444619376,1.6135984177111027,34
seed5684-epoch3-41.mat,270,13,10,58.5,47.368421052631575,1366,68,6,306.0,28.421052631578945,False,0.35581809282302856,0.18260517716407776,0.12660651518021737,0.033344650727124225,112.5,18.94736842105263,3.523472971149269e-09,1.478550166469175e-10,4.4664494678397373e-10,8.970084345620293,13.7713459842616,54
seed5684-epoch5-68.mat,151,7,11,31.5,52.10526315789473,19,0,19,0.0,90.0,False,0.08175428211688995,0.9643424153327942,0.0066837626444480325,0.9299562940098873,31.5,37.89473684210527,1.0158087643821407e-08,9.450974827786319e-09,4.957955102439012e-10,13.11509282648646,0.31335348829767895,60
seed5720-epoch28-19.mat,1574,78,14,351.0,66.3157894736842,1593,79,13,355.5,61.57894736842105,False,0.3931826949119568,0.934783935546875,0.1545926315782289,0.8738210061565042,4.5,4.7368421052631575,2.328232195209423e-09,2.0537162881812904e-09,3.9894540133051286e-10,7.661127369361736,0.5448584040357218,45
seed5720-epoch28-99.mat,955,47,15,211.5,71.05263157894737,959,47,19,211.5,90.0,False,0.6773542165756226,0.8450874090194702,0.4588087347127754,0.7141727288832413,0.0,18.94736842105263,1.691925297936947e-08,1.2089994101098153e-08,7.767257603466574e-09,3.3811347218405103,1.459550941239229,26
seed5742-epoch24-13.mat,75,3,15,13.5,71.05263157894737,13,0,13,0.0,61.57894736842105,False,0.16456250846385956,0.5899809002876282,0.02708081919191785,0.34807746270420026,13.5,9.473684210526322,2.473326203912105e-09,8.719525761225022e-10,6.734138571954971e-11,15.649987224891746,4.527885013426314,54
seed5742-epoch27-64.mat,850,42,10,189.0,47.368421052631575,853,42,13,189.0,61.57894736842105,False,0.16807183623313904,0.6241620182991028,0.02824814213477911,0.3895782250872095,0.0,14.210526315789473,3.8954796804490725e-10,1.5401822357732835e-10,1.1239408603326435e-11,15.398137307300317,4.029886628426922,11
seed5742-epoch27-68.mat,146,7,6,31.5,28.421052631578945,106,5,6,22.5,28.421052631578945,False,0.46200746297836304,0.8470512628555298,0.2134508958477035,0.7174958419051478,9.0,0.0,2.8283420478595076e-09,2.03605243898198e-09,6.061075677766206e-10,6.6898216717586365,1.4274296492491345,6
seed5742-epoch27-7.mat,753,37,13,166.5,61.57894736842105,753,37,13,166.5,61.57894736842105,True,0.8606423735618591,0.8606423735618591,0.7407052951701907,0.7407052951701907,0.0,0.0,7.245158123989167e-10,5.377586221759701e-10,5.377586221759701e-10,1.2946046508062494,1.2946046508062494,62
seed5742-epoch69-79.mat,1485,74,5,333.0,23.684210526315788,1486,74,6,333.0,28.421052631578945,False,0.1852715164422989,0.6853892207145691,0.03432553480482903,0.4697583838717243,0.0,4.7368421052631575,7.655160771006866e-09,3.6029675099318514e-09,2.633233551937612e-10,14.6346477665967,3.2729396379763642,38
seed5742-epoch69-80.mat,948,47,8,211.5,37.89473684210526,1486,74,6,333.0,28.421052631578945,False,0.20877733826637268,0.45003148913383484,0.0435879769735914,0.2025283412120169,121.5,9.473684210526315,5.23878312696324e-10,1.0683607662224121e-10,2.2916389353131287e-11,13.590824154764988,6.905121655689257,31
seed5742-epoch7-18.mat,1116,55,16,247.5,75.78947368421052,1079,53,19,238.5,90.0,False,0.13332967460155487,0.8670751452445984,0.017776802129356506,0.7518193075009414,9.0,14.21052631578948,2.6335690890095086e-09,1.991082967119985e-09,4.81468106644254e-11,17.379763066603232,1.214553536258279,43
seed5742-epoch7-8.mat,987,49,7,220.5,33.1578947368421,946,47,6,211.5,28.421052631578945,False,0.25180065631866455,0.9356508255004883,0.06340357052251022,0.8754424672597452,9.0,4.7368421052631575,2.861020893681771e-09,2.505274336728628e-09,1.8439842207730374e-10,11.907636086600633,0.5766573761429612,23
seed5829-epoch18-98.mat,151,7,11,31.5,52.10526315789473,113,5,13,22.5,61.57894736842105,False,0.11223392188549042,0.8811511397361755,0.012596453221798365,0.7764273310583611,9.0,9.473684210526315,1.62857105928999e-09,1.2646404219440025e-09,2.0522340850707607e-11,18.995777268858433,1.0983964603428689,0
seed5867-epoch15-11.mat,834,41,14,184.5,66.3157894736842,1599,79,19,355.5,90.0,False,0.29371505975723267,0.8261064887046814,0.08626853632819476,0.6824519306799779,171.0,23.684210526315795,5.88180603329584e-09,4.031421802003081e-09,6.347090356238285e-10,9.66935956551471,1.6405245496054448,1
seed5867-epoch16-66.mat,1153,57,13,256.5,61.57894736842105,1173,58,13,261.0,61.57894736842105,False,0.6594685912132263,0.9293932318687439,0.4348988227967574,0.8637717794434288,4.5,0.0,2.34875715517323e-09,2.0308392968017804e-09,1.0229139155961802e-09,3.609990054262795,0.6316255481060296,14
seed5867-epoch16-82.mat,1304,65,4,292.5,18.94736842105263,1266,63,6,283.5,28.421052631578945,False,0.22197827696800232,0.9466708302497864,0.04927435544568315,0.8961856608458199,9.0,9.473684210526315,6.994780209402831e-09,6.2745676933615806e-09,3.4486089294117045e-10,13.071300045036466,0.4719026282965899,37
seed5867-epoch39-88.mat,933,46,13,207.0,61.57894736842105,859,42,19,189.0,90.0,False,0.41545507311820984,0.7255085706710815,0.17260291777965708,0.5263626861171957,18.0,28.421052631578952,1.4270944954452168e-10,9.94510463353696e-11,4.209660517158542e-11,5.302049295438906,1.5684324187727015,30
seed5867-epoch40-19.mat,1325,66,5,297.0,23.684210526315788,1366,68,6,306.0,28.421052631578945,False,0.31341370940208435,0.8878052830696106,0.09822815324117418,0.7881982206463114,9.0,4.7368421052631575,1.4280240911804153e-09,1.1255931129926028e-09,1.4027445906228126e-10,10.077566523675529,1.033540988258352,54
seed5867-epoch40-22.mat,736,36,16,162.0,75.78947368421052,759,37,19,166.5,90.0,False,0.5989116430282593,0.9047244787216187,0.35869515615480907,0.8185263823981046,4.5,14.21052631578948,5.350790421725333e-09,4.384987136566578e-09,1.9209567807646632e-09,4.449003326258179,0.8644961550016319,25
seed5867-epoch40-23.mat,588,29,8,130.5,37.89473684210526,646,32,6,144.0,28.421052631578945,False,0.1760689616203308,0.9305969476699829,0.031000279246061524,0.8660106790126889,13.5,9.473684210526315,5.821974138434642e-09,5.044617457801917e-09,1.8081551088351165e-10,15.07834356428961,0.6224203228636469,63
seed5867-epoch40-68.mat,204,10,4,45.0,18.94736842105263,106,5,6,22.5,28.421052631578945,False,0.061157096177339554,0.9268734455108643,0.0037401904128443603,0.859094383993181,22.5,9.473684210526315,1.3403855389665567e-09,1.1519802307452792e-09,5.178970427173609e-12,24.12977949334457,0.6578470223379611,8
seed5867-epoch40-74.mat,390,19,10,85.5,47.368421052631575,333,16,13,72.0,61.57894736842105,False,0.07368496060371399,0.952658474445343,0.005429473419170883,0.9075581689325283,13.5,14.210526315789473,3.801896489909768e-09,3.4505144844614665e-09,2.0649869300845663e-11,22.650808896995827,0.4211643265120131,5
seed5932-epoch27-27.mat,72,3,12,13.5,56.84210526315789,759,37,19,166.5,90.0,False,0.1692955046892166,0.9312061071395874,0.028660967907976564,0.8671448139740647,153.0,33.15789473684211,4.706710147390018e-10,4.097803331620535e-10,1.3745257543212668e-11,15.34561505148865,0.6016632912375286,0
seed5932-epoch27-33.mat,692,34,12,153.0,56.84210526315789,753,37,13,166.5,61.57894736842105,False,0.2254919856786728,0.7204532027244568,0.050846635605310775,0.5190528173159272,13.5,4.7368421052631575,8.921472711763775e-10,4.6555014264264107e-10,5.3400972743523814e-11,12.228866187095534,2.824700427818385,31
seed5932-epoch27-55.mat,654,32,14,144.0,66.3157894736842,653,32,13,144.0,61.57894736842105,False,0.7213033437728882,0.7735167145729065,0.5202785137379493,0.5983281077236633,0.0,4.7368421052631575,8.22348587317649e-10,4.938134612626036e-10,4.296924683291528e-10,2.8189816102511855,2.214929910208582,63
seed5932-epoch51-26.mat,174,8,14,36.0,66.3157894736842,113,5,13,22.5,61.57894736842105,False,0.07642451673746109,0.9813138842582703,0.00584070675855447,0.9629769394380538,13.5,4.7368421052631575,1.6688316777398222e-09,1.6077863050166446e-09,9.782649062547575e-12,22.31951647382604,0.16184208884875773,32
seed5932-epoch52-27.mat,38,1,18,4.5,85.26315789473684,19,0,19,0.0,90.0,False,0.2170967012643814,0.45130643248558044,0.047130977699876064,0.20367749600286178,4.5,4.736842105263165,4.783731581459716e-11,1.0407094576738467e-11,2.3334079461221045e-12,13.117584268570582,6.624340365846123,28
seed5932-epoch52-53.mat,830,41,10,184.5,47.368421052631575,659,32,19,144.0,90.0,False,0.06270049512386322,0.2935020923614502,0.0039313520887775955,0.08614347822054924,40.5,42.631578947368425,9.860503955104608e-11,9.573546490186351e-12,3.788976017625564e-12,14.153662337519975,10.128221650798963,1
seed5932-epoch52-68.mat,488,24,8,108.0,37.89473684210526,526,26,6,117.0,28.421052631578945,False,0.3314226269721985,0.8351002931594849,0.10984095766915303,0.6973924996350576,9.0,9.473684210526315,8.558245988991575e-10,5.98263537224179e-10,9.538104978321089e-11,9.529222625822314,1.5549220896604083,13
seed5932-epoch52-8.mat,167,8,7,36.0,33.1578947368421,753,37,13,166.5,61.57894736842105,False,0.2753559648990631,0.03541409596800804,0.07582090740549408,0.0012541581932312834,130.5,28.421052631578945,3.4561833577075626e-10,7.810564617299895e-13,2.757864324513374e-11,10.980224286753284,26.45858870698514,53
seed5932-epoch74-38.mat,886,44,6,198.0,28.421052631578945,846,42,6,189.0,28.421052631578945,False,0.6381648182868958,0.9140892028808594,0.4072543352991467,0.8355590708233649,9.0,0.0,1.5252513976849143e-09,1.2745481938293742e-09,6.213594599147961e-10,3.8999847555748772,0.7798516416790733,2
seed5932-epoch8-84.mat,835,41,15,184.5,71.05263157894737,1599,79,19,355.5,90.0,False,0.610727071762085,0.9261744618415833,0.3729875561830909,0.8577991337675464,171.0,18.94736842105263,2.786362143404548e-09,2.4193333506843844e-09,1.0728294980326942e-09,4.145068299308434,0.6134184637306959,20
seed5955-epoch29-57.mat,13,0,13,0.0,61.57894736842105,13,0,13,0.0,61.57894736842105,True,0.8439989686012268,0.8439989686012268,0.7123342589999346,0.7123342589999346,0.0,0.0,2.1691374004901395e-09,1.5466988975710188e-09,1.5466988975710188e-09,1.4688127852722346,1.4688127852722346,0
seed5955-epoch3-13.mat,547,27,7,121.5,33.1578947368421,113,5,13,22.5,61.57894736842105,False,0.33201417326927185,0.026068758219480515,0.11023341125167807,0.0006795801551057329,99.0,28.421052631578945,8.15957683141122e-10,5.742336625473644e-13,9.864316647022592e-11,9.176002443222472,31.525034176921906,20
seed5955-epoch3-24.mat,69,3,9,13.5,42.63157894736842,746,37,6,166.5,28.421052631578945,False,0.2067040205001831,0.758941650390625,0.04272655209094012,0.5759924286976457,153.0,14.210526315789473,7.814238550076519e-11,4.510126386510171e-11,3.501924452922925e-12,13.485680466155216,2.3869754569906263,63
seed5955-epoch3-74.mat,1516,75,16,337.5,75.78947368421052,1499,74,19,333.0,90.0,False,0.47332242131233215,0.862514853477478,0.22403411451696886,0.7439318724692754,4.5,14.21052631578948,1.9037943198911883e-10,1.4321002053972098e-10,4.2947715753140255e-11,6.466791735463261,1.2364654457223878,48
seed6021-epoch23-14.mat,751,37,11,166.5,52.10526315789473,753,37,13,166.5,61.57894736842105,False,0.2604304254055023,0.9114394783973694,0.06782400647689091,0.8307219227812688,0.0,9.473684210526315,1.883041723135111e-09,1.565893732894871e-09,1.303372259077375e-10,11.597911595233569,0.8009765229129613,56
seed6021-epoch44-13.mat,695,34,15,153.0,71.05263157894737,859,42,19,189.0,90.0,False,0.05511192977428436,0.836270272731781,0.0030373248034456513,0.6993479690548874,36.0,18.94736842105263,7.9651541959071e-11,5.60108590703013e-11,1.0969075223387176e-11,8.610207588567278,1.5292172377026816,19
seed6021-epoch45-68.mat,814,40,14,180.0,66.3157894736842,1599,79,19,355.5,90.0,False,0.3495255708694458,0.6418367624282837,0.12216812469161198,0.4119544296044211,175.5,23.684210526315795,2.2991147871753048e-10,9.857215181730362e-11,3.107963040234321e-11,8.690836006837301,3.6780616575450864,26
seed6021-epoch45-92.mat,113,5,13,22.5,61.57894736842105,113,5,13,22.5,61.57894736842105,True,0.6861142516136169,0.6861142516136169,0.47075276626731366,0.47075276626731366,0.0,0.0,4.53460504605244e-09,2.1428188616206215e-09,2.1428188616206215e-09,3.255539957912248,3.255539957912248,26
seed6021-epoch67-12.mat,893,44,13,198.0,61.57894736842105,853,42,13,189.0,61.57894736842105,False,0.30450329184532166,0.6925269961357117,0.09272225474463713,0.479593640376752,9.0,0.0,2.2796285000130648e-09,1.1093564145172932e-09,2.143686875668331e-10,10.267025452919839,3.1279295891620933,10
seed6021-epoch69-4.mat,1511,75,11,337.5,52.10526315789473,1486,74,6,333.0,28.421052631578945,False,0.22826272249221802,0.791243851184845,0.05210387047955933,0.6260668320378251,4.5,23.684210526315788,2.5503279941682656e-10,1.6018864063809677e-10,1.3918006003571664e-11,12.63016068469679,2.019642212424259,54
seed6021-epoch69-45.mat,647,32,7,144.0,33.1578947368421,646,32,6,144.0,28.421052631578945,False,0.8134783506393433,0.877734899520874,0.6617470269589063,0.7704185538369188,0.0,4.7368421052631575,2.858335916439928e-09,2.2064806427834325e-09,1.8963402957635e-09,1.7819698519674319,1.124131402015479,2
seed6060-epoch27-22.mat,175,8,15,36.0,71.05263157894737,659,32,19,144.0,90.0,False,0.09215078502893448,0.9111836552619934,0.008491767181448895,0.8302556536166072,108.0,18.94736842105263,8.278700870605038e-09,6.91934202815635e-09,7.063397277950235e-11,20.68947947508076,0.7789739111134679,15
seed6060-epoch27-60.mat,866,43,6,193.5,28.421052631578945,846,42,6,189.0,28.421052631578945,False,0.23088033497333527,0.37657228112220764,0.0533057290773995,0.14180668290958298,4.5,0.0,3.8508871891967665e-11,5.919645552888063e-12,2.1846701223019867e-12,12.46156176031063,8.132588840936009,51
seed6060-epoch27-72.mat,53,2,13,9.0,61.57894736842105,19,0,19,0.0,90.0,False,0.032117050141096115,0.9260525107383728,0.001031504909765682,0.8575732526448441,9.0,28.421052631578952,3.293838464494381e-09,2.828488249876061e-09,1.2731483930017757e-10,14.128229426705815,0.6614791570683707,0
seed6060-epoch29-2.mat,835,41,15,184.5,71.05263157894737,1599,79,19,355.5,90.0,False,0.621960461139679,0.7424896359443665,0.3868348152210821,0.5512908594847978,171.0,18.94736842105263,2.2881061178303402e-10,1.468576840629993e-10,1.0304642764912413e-10,3.4644299013702096,1.9257938125912943,20
seed6060-epoch50-13.mat,1187,59,7,265.5,33.1578947368421,1166,58,6,261.0,28.421052631578945,False,0.4940226972103119,0.9156128168106079,0.2440584253589515,0.8383468303078558,4.5,4.7368421052631575,4.589133405165917e-09,3.848240748749135e-09,1.1200779682333796e-09,6.124823986109988,0.7646844691223151,14
seed6060-epoch50-82.mat,1110,55,10,247.5,47.368421052631575,759,37,19,166.5,90.0,False,0.04699873551726341,0.8865177035331726,0.0022088811402216774,0.7859136386777301,81.0,42.631578947368425,7.127101395023637e-09,5.627961702650172e-09,2.0574753917660724e-10,15.395780828453411,1.0256180231780974,50
seed6136-epoch23-1.mat,115,5,15,22.5,71.05263157894737,113,5,13,22.5,61.57894736842105,False,0.5914995670318604,0.7085551023483276,0.34987173779887826,0.502050333063849,0.0,9.473684210526322,1.9962305200082185e-09,1.0054311564826135e-09,7.026393212653746e-10,4.534782008748536,2.978583306175011,16
seed6136-epoch23-73.mat,1575,78,15,351.0,71.05263157894737,1593,79,13,355.5,61.57894736842105,False,0.4530804455280304,0.7532585263252258,0.20528189011987852,0.5673984074816509,4.5,9.473684210526322,5.993459802678682e-10,3.5132787060539063e-10,1.2873004961749917e-10,6.679973953669517,2.319649423162801,20
seed6136-epoch23-94.mat,775,38,15,171.0,71.05263157894737,753,37,13,166.5,61.57894736842105,False,0.15217100083827972,0.8942375779151917,0.02315601349612373,0.7996608457556285,4.5,9.473684210526322,8.466614262411666e-08,6.771059184871612e-08,1.961903012051668e-09,16.35032218266869,0.9705316378624218,26
seed6136-epoch24-67.mat,48,2,8,9.0,37.89473684210526,113,5,13,22.5,61.57894736842105,False,0.09626974910497665,0.8252955079078674,0.009267864592735153,0.6811126753729049,13.5,23.684210526315788,7.658595206044955e-11,5.2732003897707564e-11,1.487390897376267e-12,17.11695365859387,1.6207458353109843,35
seed6136-epoch24-84.mat,125,6,5,27.0,23.684210526315788,853,42,13,189.0,61.57894736842105,False,0.11915014684200287,0.8732243776321411,0.014196757492470846,0.7625208136910402,162.0,37.89473684210526,2.3706662562121655e-11,1.8442949204069366e-11,1.806158973243105e-12,11.180922323760399,1.0903952508882355,34
seed6176-epoch21-18.mat,509,25,9,112.5,42.63157894736842,526,26,6,117.0,28.421052631578945,False,0.11016520112752914,0.5928630828857422,0.012136371539468949,0.3514866350487864,4.5,14.210526315789473,6.591510858439578e-10,2.4147624605515707e-10,8.237324842681929e-12,19.03193572563795,4.361104421086225,37
seed6176-epoch43-54.mat,1553,77,13,346.5,61.57894736842105,1593,79,13,355.5,61.57894736842105,False,0.17864440381526947,0.9231070280075073,0.031913823014513065,0.8521265851568529,9.0,0.0,1.909969109085948e-08,1.6281154769901612e-08,6.116450558639318e-10,14.945268049721648,0.6934113808727034,0
